0.310059	0.024414	-1.95801	3.530273	2.080078
0.185547	0.009766	-2.01172	3.151855	2.084961
0.12207	-0.00732	-2.25342	2.680664	2.089844
0.112305	-0.02197	-2.02881	3.479004	2.167969
0.437012	-0.01221	-2.01416	3.061523	2.155762
0.79834	0.009766	-2.20459	2.587891	2.158203
0.854492	0.031738	-1.85059	3.537598	2.23877
0.88623	0.026855	-1.83838	3.327637	2.231445
0.849609	0.009766	-2.08252	3.02002	2.231445
0.610352	0.002441	-1.89941	3.930664	2.297363
0.539551	0.007324	-1.9043	3.569336	2.280273
0.383301	-0.00488	-2.09961	3.00293	2.258301
0.317383	-0.00732	-1.88232	3.447266	2.297363
0.563965	-0.00732	-1.93359	2.932129	2.268066
0.559082	-0.00244	-2.15088	2.46582	2.246094
0.681152	0.026855	-1.93604	3.347168	2.302246
0.703125	0.03418	-1.89941	3.14209	2.282715
0.615234	0.021973	-2.11182	2.744141	2.260742
0.59082	0.031738	-1.95801	3.361816	2.29248
0.625	0.036621	-2.02637	2.978516	2.258301
0.427246	0.029297	-2.26807	2.470703	2.224121
0.693359	0.043945	-2.05322	3.28125	2.268066
0.786133	0.043945	-2.0044	2.924805	2.224121
0.866699	0.056152	-2.20703	2.434082	2.180176
0.74707	0.070801	-2.02148	3.088379	2.207031
0.712891	0.073242	-2.03125	2.946777	2.17041
0.239258	0.043945	-2.24121	2.687988	2.131348
-0.01709	0.036621	-2.07275	3.581543	2.155762
-0.3418	0.021973	-2.01172	3.308105	2.094727
-0.20752	0.021973	-2.19238	2.756348	2.036133
-0.09522	0.012207	-2.02393	3.156738	2.028809
0.227051	0.002441	-2.03857	2.727051	1.958008
0.407715	-0.00488	-2.22412	2.294922	1.894531
0.803223	0.019531	-2.05078	3.09082	1.899414
0.808105	0.014648	-1.95801	3.024902	1.84082
0.527344	-0.00732	-2.1167	2.753906	1.779785
0.305176	-0.02197	-1.93848	3.457031	1.772461
0.107422	-0.0293	-1.92383	3.237305	1.696777
-0.00488	-0.0293	-2.11914	2.790527	1.618652
0.048828	-0.01953	-1.97998	3.474121	1.608887
0.026855	-0.01465	-1.89697	3.193359	1.523438
0.224609	0	-2.08252	2.67334	1.435547
0.314941	0.009766	-1.90186	3.283691	1.408691
0.195313	0.012207	-1.87012	3.061523	1.320801
0.102539	0.007324	-2.10693	2.653809	1.230469
-0.10254	0.012207	-2.07031	3.244629	1.25
-0.29053	0.019531	-2.00928	2.993164	1.245117
-0.18066	0.029297	-2.22168	2.456055	1.240234
0.146484	0.046387	-2.10205	2.900391	1.333008
0.43457	0.061035	-2.08496	2.648926	1.369629
0.656738	0.063477	-2.27295	2.307129	1.411133
0.495605	0.056152	-2.13867	3.164063	1.518555
0.227051	0.031738	-2.0044	3.054199	1.547852
-0.00977	0.004883	-2.17041	2.590332	1.584473
-0.10986	-0.01221	-1.95068	3.22998	1.674805
-0.00488	-0.00488	-1.80664	2.980957	1.696777
0.222168	-0.00488	-2.05566	2.512207	1.721191
0.476074	0	-2.0166	3.227539	1.816406
0.60791	0.01709	-1.93848	3.15918	1.843262
0.512695	0.012207	-2.17773	2.836914	1.870117
0.241699	0.012207	-2.01416	3.676758	1.960449
-0.10986	0	-1.89209	3.510742	1.975098
-0.18799	-0.00244	-2.15576	3.027344	1.989746
-0.15869	0.004883	-2.13135	3.623047	2.067871
-0.07813	0.012207	-1.96533	3.40332	2.072754
0.151367	0.014648	-2.16309	2.8125	2.072754
0.444336	0.029297	-2.0166	3.364258	2.145996
0.512695	0.03418	-1.88477	3.205566	2.150879
0.52002	0.024414	-2.12647	2.839355	2.158203
0.388184	0.009766	-2.09229	3.618164	2.231445
0.234375	0.002441	-1.95068	3.505859	2.231445
-0.00488	-0.02197	-2.16797	2.927246	2.224121
-0.20996	-0.03418	-2.00928	3.491211	2.287598
0.012207	-0.0293	-1.79199	3.198242	2.275391
0.009766	-0.06104	-2.06299	2.558594	2.255859
0.117188	-0.06592	-2.0459	3.186035	2.319336
0.197754	-0.05859	-1.89209	3.059082	2.312012
0.065918	-0.06836	-2.12891	2.587891	2.299805
-0.1416	-0.0708	-2.05566	3.208008	2.348633
-0.06836	-0.05127	-1.96045	3.046875	2.333984
-0.26123	-0.04883	-2.21924	2.595215	2.316895
-0.38574	-0.02197	-2.2168	3.149414	2.363281
-0.14404	0.014648	-2.01904	3.024902	2.336426
0.068359	0.029297	-2.1582	2.504883	2.307129
-0.03174	0.026855	-2.08496	2.888184	2.333984
0.27832	0.046387	-1.97022	2.729492	2.307129
0.327148	0.041504	-2.15332	2.426758	2.285156
0.019531	0.019531	-2.11426	3.225098	2.324219
-0.52246	-0.01221	-1.91895	3.28125	2.29248
-0.63232	-0.03174	-2.11914	2.810059	2.250977
-0.74951	-0.0415	-2.10205	3.195801	2.268066
-0.6665	-0.03906	-1.98242	2.954102	2.219238
-0.60547	-0.0415	-2.23877	2.407227	2.165527
-0.03174	-0.01953	-2.28027	2.929688	2.182617
-0.06104	-0.02197	-2.08984	2.929688	2.138672
0.126953	-0.02197	-2.27783	2.531738	2.089844
-0.30273	-0.04883	-2.26074	3.071289	2.097168
-0.49805	-0.05859	-2.12402	3.076172	2.045898
-0.5249	-0.05615	-2.34375	2.727051	1.989746
-0.26611	-0.01953	-2.43164	3.151855	1.984863
-0.16357	0.012207	-2.22656	3.07373	1.918945
0.234375	0.036621	-2.37793	2.497559	1.843262
0.095215	0.029297	-2.3291	2.800293	1.82373
0.141602	0.03418	-2.12647	2.641602	1.750488
-0.00244	0.014648	-2.31934	2.216797	1.679688
-0.4126	-0.02197	-2.36572	2.775879	1.665039
-0.59326	-0.05371	-2.14844	2.91748	1.59668
-0.5127	-0.08789	-2.33643	2.55127	1.518555
-0.39063	-0.09766	-2.35596	3.00293	1.496582
-0.15625	-0.08545	-2.15332	2.905273	1.40625
0.136719	-0.08301	-2.38281	2.402344	1.311035
0.041504	-0.09033	-2.48535	2.805176	1.279297
-0.24658	-0.08301	-2.19727	2.944336	1.103516
-0.3418	-0.06592	-2.35352	2.578125	1.281738
-0.28076	-0.04395	-2.3584	3.032227	1.337891
-0.1709	-0.0293	-2.13379	3.151855	1.37207
-0.24902	-0.0415	-2.31934	2.861328	1.413574
-0.16113	-0.02441	-2.41455	3.259277	1.508789
0.10498	-0.00244	-2.14356	3.349609	1.552734
0.131836	0.002441	-2.2876	2.814941	1.574707
0.148926	0.009766	-2.31201	3.127441	1.660156
0.078125	0.014648	-1.94336	3.120117	1.694336
-0.1001	0.002441	-2.146	2.712402	1.723633
-0.33936	-0.00488	-2.2583	3.251953	1.813965
-0.39795	-0.00977	-1.875	3.530273	1.848145
-0.41016	-0.03662	-2.0752	3.005371	1.862793
-0.45166	-0.04883	-2.18506	3.381348	1.945801
-0.17578	-0.02686	-1.72607	3.393555	1.965332
0.112305	-0.01709	-2.0044	2.753906	1.967773
0.070801	-0.01221	-2.17041	3.049316	2.041016
0.166016	-0.00488	-1.80176	3.24707	2.06543
-0.19775	-0.01953	-2.02393	2.727051	2.077637
-0.27588	0.004883	-2.14356	3.098145	2.143555
-0.17578	0.041504	-1.77734	3.190918	2.155762
-0.25147	0.041504	-2.02637	2.729492	2.160645
-0.25147	0.043945	-2.22412	2.971191	2.219238
-0.17578	0.043945	-1.87256	3.166504	2.231445
-0.19287	0.024414	-2.10449	2.578125	2.22168
-0.11475	0.019531	-2.27539	2.756348	2.268066
-0.15869	0.012207	-2.00195	2.819824	2.272949
-0.15137	-0.00488	-2.25098	2.441406	2.275391
-0.06592	-0.00732	-2.40723	2.912598	2.333984
-0.20752	-0.01465	-2.03369	3.266602	2.338867
-0.04639	-0.03174	-2.21924	2.736816	2.32666
0.070801	-0.0415	-2.35107	2.971191	2.370605
0.195313	-0.03174	-1.94092	3.046875	2.363281
0.410156	-0.03418	-2.19238	2.485352	2.34375
0.422363	-0.03418	-2.37549	2.817383	2.385254
0.415039	-0.0293	-1.98975	3.239746	2.387695
0.231934	-0.04883	-2.14844	2.817383	2.370605
0.15625	-0.03662	-2.26318	3.063965	2.397461
0.219727	0	-2.05078	3.081055	2.375488
0.200195	0.014648	-2.2583	2.651367	2.351074
0.009766	0.024414	-2.42432	2.827148	2.373047
-0.02686	0.043945	-2.03125	3.232422	2.363281
0.070801	0.058594	-2.16797	2.741699	2.321777
0.202637	0.068359	-2.29736	2.907715	2.331543
0.280762	0.065918	-2.0459	3.041992	2.304688
0.332031	0.046387	-2.23633	2.692871	2.270508
0.180664	0.029297	-2.33643	2.988281	2.277832
0.402832	0.03418	-1.98242	3.410645	2.250977
0.424805	0.01709	-2.11426	2.971191	2.199707
0.610352	0.021973	-2.24365	2.976074	2.185059
0.769043	0.01709	-2.05078	2.990723	2.141113
0.742188	0	-2.20703	2.607422	2.084961
0.871582	-0.00488	-2.31934	2.783203	2.072754
0.78125	-0.01221	-1.96045	3.293457	2.036133
0.541992	-0.02441	-2.10693	2.91748	1.97998
0.534668	-0.02686	-2.25342	3.09082	1.955566
0.441895	-0.03662	-1.96777	3.273926	1.899414
0.358887	-0.03662	-2.14844	2.84668	1.826172
0.168457	-0.01953	-2.31445	2.856445	1.794434
0.144043	0.01709	-1.92871	3.369141	1.743164
0.256348	0.036621	-2.09717	2.785645	1.655273
0.449219	0.05127	-2.27539	2.773438	1.611328
0.41748	0.058594	-1.98486	3.029785	1.542969
0.466309	0.048828	-2.18994	2.670898	1.462402
0.637207	0.041504	-2.34375	2.780762	1.413574
0.634766	0.024414	-1.99707	3.359375	1.352539
0.722656	0.004883	-2.146	2.841797	1.30127
0.756836	-0.00488	-2.29004	2.766113	1.347656
0.651855	-0.01221	-1.91895	2.956543	1.374512
0.402832	-0.03906	-2.10938	2.443848	1.408691
0.107422	-0.06104	-2.27783	2.353516	1.479492
0.097656	-0.05859	-1.95801	3.022461	1.552734
0.117188	-0.06104	-2.08984	2.731934	1.59668
0.151367	-0.04883	-2.23145	2.915039	1.677246
0.339355	-0.01709	-1.9043	3.305664	1.728516
0.664063	0.004883	-2.07764	2.95166	1.757813
0.725098	0.026855	-2.229	2.851563	1.821289
0.654297	0.05127	-1.85547	3.508301	1.879883
0.551758	0.058594	-2.0044	2.983398	1.896973
0.20752	0.05127	-2.15332	2.939453	1.958008
0.078125	0.065918	-1.79199	3.371582	1.999512
0.119629	0.065918	-1.99951	2.971191	2.016602
0.310059	0.073242	-2.19971	2.888184	2.072754
0.585938	0.080566	-1.81397	3.640137	2.126465
0.771484	0.070801	-1.99219	3.076172	2.126465
0.822754	0.058594	-2.17285	2.866211	2.17041
0.749512	0.056152	-1.80908	3.24707	2.202148
0.268555	0.019531	-2.03857	2.724609	2.211914
0.100098	0.01709	-2.23389	2.536621	2.246094
-0.11475	0.01709	-1.8457	3.4375	2.290039
-0.1294	0.007324	-2.02637	2.963867	2.297363
0.107422	0.014648	-2.20703	2.902832	2.333984
0.344238	0.036621	-1.89209	3.278809	2.353516
0.490723	0.041504	-2.09961	2.751465	2.34375
0.627441	0.043945	-2.29248	2.436523	2.363281
0.632324	0.039063	-1.95068	3.139648	2.39502
0.195313	-0.00244	-2.09717	2.634277	2.387695
0.217285	-0.00488	-2.26318	2.463379	2.402344
0.092773	-0.00732	-1.98486	2.956543	2.419434
0.209961	-0.00244	-2.19971	2.568359	2.409668
0.378418	0.002441	-2.41455	2.416992	2.426758
0.471191	0.014648	-2.04346	3.22998	2.451172
0.48584	0.009766	-2.20947	2.653809	2.421875
0.664063	0.012207	-2.38281	2.338867	2.424316
0.563965	0.007324	-2.04834	2.844238	2.431641
0.708008	0	-2.22412	2.519531	2.414551
0.64209	-0.00977	-2.38525	2.485352	2.421875
0.483398	-0.01221	-1.99707	3.549805	2.446289
0.454102	-0.02197	-2.15088	3.149414	2.414551
0.356445	-0.02686	-2.31445	2.973633	2.407227
0.422363	-0.01709	-2.02881	3.310547	2.390137
0.458984	-0.01953	-2.18018	2.805176	2.34375
0.517578	-0.01709	-2.33643	2.490234	2.319336
0.512695	-0.02197	-2.0166	3.26416	2.319336
0.402832	-0.04883	-2.14111	2.861328	2.272949
0.45166	-0.06592	-2.29004	2.705078	2.248535
0.461426	-0.06836	-1.9458	3.400879	2.224121
0.26123	-0.08545	-2.13135	3.066406	2.172852
0.087891	-0.07568	-2.32666	2.868652	2.141113
0.134277	-0.03662	-1.95313	3.679199	2.124023
0.166016	-0.01221	-2.10693	3.056641	2.045898
0.124512	0.014648	-2.26563	2.634277	1.99707
0.183105	0.05127	-1.86523	3.261719	1.960449
0.209961	0.061035	-2.08252	2.773438	1.889648
0.334473	0.065918	-2.31934	2.507324	1.835938
0.383301	0.058594	-2.06055	3.337402	1.804199
0.351563	0.03418	-2.23145	2.907715	1.726074
0.314941	0.036621	-2.41699	2.617188	1.66748
0.107422	0.036621	-2.1167	3.134766	1.61377
-0.05127	0.024414	-2.33154	2.580566	1.520996
-0.01953	0.019531	-2.53906	2.202148	1.442871
-0.28809	0.019531	-2.22168	3.034668	1.401367
-0.24902	0.01709	-2.33643	2.636719	1.308594
-0.10254	0.01709	-2.46338	2.426758	1.274414
0	0.019531	-2.10693	3.137207	1.347656
0.19043	0.002441	-2.26318	2.744141	1.357422
0.068359	-0.01709	-2.42188	2.460938	1.413574
-0.0293	-0.00977	-2.08984	3.259277	1.506348
0.070801	-0.00488	-2.20703	2.744141	1.535645
-0.20508	-0.00488	-2.34863	2.380371	1.584473
-0.271	0.014648	-2.0874	2.966309	1.652832
-0.24414	0.012207	-2.2583	2.62207	1.689453
-0.12451	0.031738	-2.42676	2.434082	1.738281
0.048828	0.058594	-2.03125	3.459473	1.82373
0.141602	0.053711	-2.14111	2.983398	1.843262
0.002441	0.036621	-2.29492	2.607422	1.879883
0.090332	0.039063	-1.89453	3.31543	1.945801
-0.12451	0.007324	-2.09717	2.79541	1.960449
-0.28809	-0.00244	-2.27783	2.519531	1.989746
-0.45166	-0.00244	-1.93848	3.503418	2.067871
-0.51514	-0.00977	-2.07275	3.103027	2.077637
-0.3418	0.002441	-2.23877	2.819824	2.111816
-0.03174	0.026855	-1.89453	3.527832	2.165527
0.249023	0.03418	-2.08496	3.007813	2.160645
0.50293	0.031738	-2.27295	2.602539	2.180176
0.476074	0.03418	-1.89209	3.481445	2.246094
0.463867	0.019531	-2.0044	2.96875	2.243652
0.349121	0.012207	-2.19238	2.575684	2.255859
0.175781	0.009766	-1.97754	3.151855	2.294922
0.114746	0.002441	-2.1582	2.807617	2.299805
0.180664	0.007324	-2.35596	2.531738	2.314453
0.068359	0.019531	-2.00928	3.47168	2.365723
0.048828	0.01709	-2.146	2.946777	2.351074
0.019531	0.009766	-2.3291	2.492676	2.348633
-0.2417	-0.00488	-2.02148	3.093262	2.380371
-0.21484	-0.01221	-2.20459	2.629395	2.368164
-0.12207	-0.01709	-2.40479	2.34375	2.36084
-0.22705	-0.02197	-2.14356	3.156738	2.399902
-0.20264	-0.0293	-2.26807	2.785645	2.382813
-0.10742	-0.03662	-2.44141	2.460938	2.375488
-0.26123	-0.04883	-2.15576	3.10791	2.39502
-0.17578	-0.05615	-2.29981	2.644043	2.365723
-0.11719	-0.05371	-2.4585	2.290039	2.348633
-0.16602	-0.0415	-2.04834	3.273926	2.385254
-0.07813	-0.04639	-2.12891	2.780762	2.348633
-0.08545	-0.05127	-2.2876	2.412109	2.324219
-0.36621	-0.05859	-2.09961	2.949219	2.32666
-0.57617	-0.07568	-2.24854	2.619629	2.294922
-0.94727	-0.09766	-2.42432	2.368164	2.265625
-0.7544	-0.09033	-2.09717	3.308105	2.285156
-0.58838	-0.10254	-2.22412	2.897949	2.233887
-0.19531	-0.09033	-2.38281	2.60498	2.194824
-0.07324	-0.06592	-2.09961	3.310547	2.194824
0.100098	-0.06592	-2.27295	2.946777	2.143555
