0.227051	0	-2.02393	2.62207	1.901855
0.46875	0.036621	-1.76758	3.295898	1.967773
0.593262	0.039063	-1.96045	2.956543	1.982422
0.405273	0.029297	-2.16309	2.675781	2.011719
0.410156	0.048828	-1.82861	3.620605	2.087402
0.720215	0.063477	-1.97754	3.14209	2.089844
0.341797	0.061035	-2.18262	2.79541	2.104492
0.581055	0.087891	-1.96777	3.378906	2.158203
0.480957	0.083008	-2.10938	3.061523	2.167969
0.263672	0.085449	-2.27295	2.792969	2.180176
0.217285	0.109863	-1.8335	3.80127	2.246094
0.03418	0.10498	-1.89209	3.186035	2.233887
-0.10498	0.109863	-2.03125	2.624512	2.233887
-0.37109	0.102539	-1.74805	3.063965	2.268066
-0.25147	0.10498	-1.87744	2.612305	2.263184
-0.04883	0.109863	-2.04102	2.368164	2.272949
-0.06104	0.109863	-1.67969	3.547363	2.336426
-0.03174	0.092773	-1.78955	3.132324	2.324219
-0.00977	0.063477	-1.99463	2.709961	2.314453
-0.31738	0.029297	-1.7627	3.215332	2.336426
-0.44678	0	-1.9165	2.687988	2.312012
-0.45654	-0.02197	-2.10693	2.22168	2.294922
-0.21729	-0.02441	-1.73828	3.137207	2.34375
0.144043	-0.0415	-1.85303	2.565918	2.307129
0.354004	-0.05859	-2.05566	2.121582	2.282715
0.43457	-0.05615	-1.85547	2.678223	2.304688
0.332031	-0.05615	-2.03369	2.341309	2.275391
0.48584	-0.04395	-2.24854	2.08252	2.250977
-0.29297	-0.05615	-1.87012	3.144531	2.290039
-0.5835	-0.05859	-1.97266	2.658691	2.243652
-0.5957	-0.04883	-2.16309	2.180176	2.20459
-0.80566	-0.04395	-1.95801	2.62207	2.209473
-0.63477	-0.05859	-2.10205	2.243652	2.160645
-0.12695	-0.05859	-2.29004	1.989746	2.119141
-0.47119	-0.09522	-1.86768	3.217773	2.15332
-0.45898	-0.1294	-1.94824	2.86377	2.097168
-0.73731	-0.17334	-2.14844	2.490234	2.050781
-1.08887	-0.19287	-1.92383	3.037109	2.038574
-1.11328	-0.20996	-2.08984	2.543945	1.972656
-1.10352	-0.20996	-2.29004	2.124023	1.911621
-1.16699	-0.18311	-1.9165	3.010254	1.918945
-0.63232	-0.11719	-1.9751	2.539063	1.848145
-0.20996	-0.05615	-2.15576	2.143555	1.784668
-0.07813	-0.00977	-1.90918	2.802734	1.762695
-0.31006	-0.00977	-2.05566	2.5	1.696777
-0.56397	0	-2.27295	2.233887	1.628418
-1.10352	0.024414	-1.95801	3.254395	1.625977
-1.19629	0.046387	-2.04834	2.717285	1.530762
-1.18164	0.053711	-2.22168	2.182617	1.44043
-1.09619	0.058594	-1.99707	2.580566	1.401367
-1.13281	0.041504	-2.0874	2.209473	1.313477
-0.40283	0.061035	-2.23145	1.992188	1.228027
-0.48096	0.046387	-1.91162	2.995605	1.193848
-0.67627	0.002441	-1.96289	2.76123	1.135254
-0.9082	-0.03418	-2.12891	2.478027	1.259766
-0.76904	-0.04395	-1.93848	2.946777	1.289063
-0.81055	-0.06348	-2.10693	2.463379	1.315918
-0.74707	-0.06348	-2.32422	2.009277	1.352539
-1.01563	-0.05615	-2.04834	2.785645	1.450195
-0.979	-0.04883	-2.09717	2.370605	1.477051
-0.94482	-0.0293	-2.23877	2.03125	1.513672
-0.86426	0.002441	-2.02637	2.600098	1.594238
-0.68848	0.03418	-2.13623	2.373047	1.621094
-0.37598	0.061035	-2.3169	2.177734	1.662598
-0.77637	0.048828	-1.98242	3.251953	1.762695
-0.52734	0.046387	-2.04102	2.802734	1.774902
-0.71777	0.019531	-2.23389	2.287598	1.787109
-1.25488	-0.00244	-2.07275	2.607422	1.845703
-0.87647	0.004883	-2.17529	2.226563	1.860352
-0.28565	0.012207	-2.31934	1.972656	1.887207
-0.53467	-0.00977	-2.01172	2.963867	1.970215
-0.45898	-0.01221	-2.02881	2.663574	1.984863
-0.5835	-0.02686	-2.17041	2.307129	1.999512
-0.35889	-0.00488	-1.93604	2.839355	2.058105
-0.44922	-0.02441	-2.04102	2.470703	2.060547
-0.60547	-0.03906	-2.229	2.126465	2.067871
-0.5957	-0.03906	-1.96777	2.973633	2.138672
-0.2417	-0.01709	-2.01904	2.602539	2.13623
-0.13428	-0.01709	-2.1875	2.216797	2.143555
-0.20752	-0.01709	-2.00928	2.790527	2.1875
-0.4126	-0.0415	-2.08496	2.55127	2.189941
-0.50049	-0.05615	-2.24365	2.275391	2.189941
-0.55664	-0.04883	-1.97022	3.10791	2.248535
-0.81543	-0.0708	-2.02637	2.69043	2.233887
-0.9082	-0.09033	-2.2168	2.209473	2.219238
-0.87891	-0.10742	-2.0752	2.614746	2.255859
-0.59082	-0.12695	-2.19971	2.260742	2.243652
-0.22705	-0.12695	-2.38281	2.023926	2.23877
-0.08789	-0.1294	-2.09229	2.971191	2.29248
-0.10986	-0.14893	-2.07764	2.770996	2.270508
-0.21729	-0.16846	-2.20459	2.460938	2.255859
-0.64209	-0.18555	-2.0166	2.946777	2.282715
-0.73975	-0.17578	-2.09961	2.55127	2.246094
-0.66895	-0.14648	-2.25586	2.207031	2.219238
-0.27588	-0.09766	-1.92627	3.198242	2.265625
0.124512	-0.06836	-1.91895	2.91748	2.226563
0.180664	-0.05127	-2.08984	2.607422	2.197266
0.270996	0	-1.92383	3.203125	2.209473
0.087891	0.019531	-2.02637	2.971191	2.17041
-0.41992	0.012207	-2.20947	2.709961	2.13623
-0.32227	0.029297	-1.89453	3.642578	2.163086
